%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,ethVlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcManuf_dstManuf,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipTOS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPdssF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStates,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF
A,286,0x0400000000004000,1527823328.246297,1527823328.246297,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,51472,116.206.83.243,au,Network Synergy Corporation Pt,123,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x10,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,1,22,82,5.466667
B,286,0x0400000000004001,1527823328.255445,1527823328.255445,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,116.206.83.243,au,Network Synergy Corporation Pt,123,192.168.1.241,07,Private network,51472,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,118,118,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.009148,0.009148,0.009148,0.0,0.009148,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,15,21,81,81.0
A,287,0x0400000000004000,1527823328.253101,1527823328.253101,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,51532,52.65.237.49,us,Amazon Technologies Inc,123,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x10,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,1,20,80,5.333333
B,287,0x0400000000004001,1527823328.262818,1527823328.262818,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,52.65.237.49,us,Amazon Technologies Inc,123,192.168.1.241,07,Private network,51532,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,51,51,0,0xb8,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.009717,0.009717,0.009717,0.0,0.009717,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,15,19,79,79.0
A,284,0x0400000000004000,1527823328.246106,1527823328.246106,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,39952,203.122.222.157,au,iiNet Limited,123,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x10,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,1,22,78,5.2
B,284,0x0400000000004001,1527823328.28452,1527823328.28452,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,203.122.222.157,au,iiNet Limited,123,192.168.1.241,07,Private network,39952,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,50,50,0,0xb8,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.038414,0.038414,0.038414,0.0,0.038414,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,15,21,77,77.0
A,281,0x0400000000004000,1527823328.165069,1527823328.165069,0.0,1,3,eth:ipv4:udp,ec:1a:59:79:f4:89,14:cc:20:51:33:ea,0x0800,,192.168.1.223,07,Private network,3074,130.149.17.8,de,TU Berlin,123,17,0x00,1,ec:1a:59:79:f4:89_14:cc:20:51:33:ea_1,BelkinIn_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,8,1,4,4,0.5
B,281,0x0400000000004001,1527823328.474582,1527823328.474582,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,ec:1a:59:79:f4:89,0x0800,,130.149.17.8,de,TU Berlin,123,192.168.1.223,07,Private network,3074,17,0x00,1,14:cc:20:51:33:ea_ec:1a:59:79:f4:89_1,Tp-LinkT_BelkinIn,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,42,42,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.309513,0.309513,0.309513,0.0,0.309513,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,8,3,3,3.0
A,233,0x0800000000008000,1527823323.534807,1527823328.545676,5.010869,1,3,eth:ipv6:icmpv6,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x86dd,,fe80::72ee:50ff:fe18:3443,02,Link-local,0,fe80::16cc:20ff:fe51:33ea,02,Link-local,0,58,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_2,Netatmo_Tp-LinkT,0,unknown,2,3,40,152,16,24,20.0,2.828427,0,5.010869,2.505435,1.77161,0.3991324,7.982647,-0.2,-0.5833333,0x0000,65535,0,255,255,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.001519,5.012388,2.506954,1.77161,0.0,-1.0,0x00,0x01,2,0x00000180_0x00000000_0x0001,0x00000000,0.0,0,1,5,2,2,2.0
B,233,0x0800000000008001,1527823318.490447,1527823328.545901,10.055454,1,3,eth:ipv6:icmpv6,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x86dd,,fe80::16cc:20ff:fe51:33ea,02,Link-local,0,fe80::72ee:50ff:fe18:3443,02,Link-local,0,58,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_3,Tp-LinkT_Netatmo,0,unknown,3,2,152,40,16,112,50.66667,32.34078,0,5.042841,3.351818,1.743158,0.2983455,15.11617,0.2,0.5833333,0x0000,65535,0,255,255,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.000225,0.000225,7.5e-05,8.660254e-05,2.507029,1.77161,0x00,0x01,3,0x000001c0_0x00000000_0x0001,0x00000000,0.0,0,5,1,1,1,0.2
A,289,0x0400000000004000,1527823328.554491,1527823328.554491,0.0,1,3,eth:ipv4:udp,ec:1a:59:79:f4:89,14:cc:20:51:33:ea,0x0800,,192.168.1.223,07,Private network,123,130.149.17.8,de,TU Berlin,123,17,0x00,1,ec:1a:59:79:f4:89_14:cc:20:51:33:ea_1,BelkinIn_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,8,1,2,2,0.25
B,289,0x0400000000004001,1527823328.861153,1527823328.861153,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,ec:1a:59:79:f4:89,0x0800,,130.149.17.8,de,TU Berlin,123,192.168.1.223,07,Private network,123,17,0x00,1,14:cc:20:51:33:ea_ec:1a:59:79:f4:89_1,Tp-LinkT_BelkinIn,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,42,42,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.306662,0.306662,0.306662,0.0,0.306662,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,8,1,1,1.0
A,290,0x0400000000004000,1527823328.909759,1527823328.909759,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,45492,192.168.1.1,07,Private network,53,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,53,domain,1,1,33,139,33,33,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6162791,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,9,22,22,1.466667
B,290,0x0400000000004001,1527823329.227326,1527823329.227326,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,192.168.1.1,07,Private network,53,192.168.1.241,07,Private network,45492,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,53,domain,1,1,139,33,139,139,139.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162791,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.317567,0.317567,0.317567,0.0,0.317567,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,9,15,21,21,2.333333
A,244,0x0400000000004000,1527823319.90436,1527823329.26905,9.36469,1,3,eth:ipv4:igmp,70:5a:0f:e4:9b:c0,01:00:5e:00:01:3c,0x0800,,192.168.1.236,07,Private network,0,224.0.1.60,10,Multicast,0,2,0x00,1,70:5a:0f:e4:9b:c0_01:00:5e:00:01:3c_2,HewlettP_-,0,unknown,2,0,0,0,0,0,0.0,0.0,0,9.36469,4.682345,3.310918,0.2135682,0.0,1.0,0.0,0x0000,2326,2326,1,1,0,0x00,0x0000,2,0x10_0x00100000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,4,1,1,1,0.25
A,292,0x0400000000004000,1527823329.2886,1527823329.2886,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,40536,203.122.222.157,au,iiNet Limited,123,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x10,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,1,20,76,5.066667
B,292,0x0400000000004001,1527823329.313513,1527823329.313513,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,203.122.222.157,au,iiNet Limited,123,192.168.1.241,07,Private network,40536,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,50,50,0,0xb8,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.024913,0.024913,0.024913,0.0,0.024913,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,15,19,75,75.0
A,293,0x0400000000004000,1527823329.289958,1527823329.289958,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,60721,116.206.83.243,au,Network Synergy Corporation Pt,123,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x10,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,1,20,74,4.933333
B,293,0x0400000000004001,1527823329.297847,1527823329.297847,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,116.206.83.243,au,Network Synergy Corporation Pt,123,192.168.1.241,07,Private network,60721,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,118,118,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.007889,0.007889,0.007889,0.0,0.007889,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,15,19,73,73.0
A,294,0x0400000000004000,1527823329.290082,1527823329.290082,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,54356,52.65.237.49,us,Amazon Technologies Inc,123,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x10,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,1,18,72,4.8
B,294,0x0400000000004001,1527823329.3029,1527823329.3029,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,52.65.237.49,us,Amazon Technologies Inc,123,192.168.1.241,07,Private network,54356,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,51,51,0,0xb8,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.012818,0.012818,0.012818,0.0,0.012818,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,15,17,71,71.0
A,295,0x0400000000004000,1527823329.388999,1527823329.388999,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,7526,192.168.1.1,07,Private network,53,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,53,domain,1,1,43,302,43,43,43.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7507246,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,9,20,20,1.333333
B,295,0x0400000000004001,1527823329.402166,1527823329.402166,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,192.168.1.1,07,Private network,53,192.168.1.241,07,Private network,7526,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,53,domain,1,1,302,43,302,302,302.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7507246,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.013167,0.013167,0.013167,0.0,0.013167,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,9,15,19,19,2.111111
A,296,0x0400000000004000,1527823329.419968,1527823329.419968,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,38164,192.168.1.1,07,Private network,53,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,53,domain,1,1,39,463,39,39,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8446215,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,9,18,18,1.2
B,296,0x0400000000004001,1527823329.716429,1527823329.716429,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,192.168.1.1,07,Private network,53,192.168.1.241,07,Private network,38164,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,53,domain,1,1,463,39,463,463,463.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8446215,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.296461,0.296461,0.296461,0.0,0.296461,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,9,15,17,17,1.888889
A,297,0x0400000000004000,1527823329.720376,1527823329.720376,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,25519,192.168.1.1,07,Private network,53,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,53,domain,1,1,32,122,32,32,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5844156,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,9,16,16,1.066667
B,297,0x0400000000004001,1527823330.019676,1527823330.019676,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:ee:50:18:34:43,0x0800,,192.168.1.1,07,Private network,53,192.168.1.241,07,Private network,25519,17,0x00,1,14:cc:20:51:33:ea_70:ee:50:18:34:43_1,Tp-LinkT_Netatmo,53,domain,1,1,122,32,122,122,122.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5844156,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.2993,0.2993,0.2993,0.0,0.2993,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,9,15,15,15,1.666667
A,299,0x0400000000004000,1527823330.31634,1527823330.31634,0.0,1,3,eth:ipv4:udp,70:ee:50:18:34:43,14:cc:20:51:33:ea,0x0800,,192.168.1.241,07,Private network,35067,203.122.222.157,au,iiNet Limited,123,17,0x00,1,70:ee:50:18:34:43_14:cc:20:51:33:ea_1,Netatmo_Tp-LinkT,123,ntp,1,1,48,48,48,48,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0000,65535,0,64,64,0,0x10,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,15,1,18,70,4.666667
